Time	Stock	Brd	Price	Qty	BT	BC	SC	ST	
16:04:08	BRMS	RG	1,230	100	D	BQ	YP	D	
16:03:51	BRMS	RG	1,230	250	D	BQ	YP	D	
16:03:42	BRMS	RG	1,230	3	D	BQ	XC	D	
16:03:41	BRMS	RG	1,230	400	D	BQ	XC	D	
16:03:34	BRMS	RG	1,230	29	D	BQ	XL	D	
16:03:26	BRMS	RG	1,230	500	D	BQ	YP	D	
16:03:23	BRMS	RG	1,230	900	D	BQ	NI	D	
16:03:22	BRMS	RG	1,230	2	D	BQ	XL	D	
16:03:22	BRMS	RG	1,230	1	D	BQ	XL	D	
16:03:02	BRMS	RG	1,230	1	D	BQ	YP	D	
16:02:57	BRMS	RG	1,230	343	D	BQ	PD	D	
16:02:47	BRMS	RG	1,230	12,453	D	BQ	CP	D	
16:02:47	BRMS	RG	1,230	3,000	D	YP	CP	D	
16:02:47	BRMS	RG	1,230	1	D	SQ	CP	D	
16:02:47	BRMS	RG	1,230	2,000	D	CP	CP	D	
16:02:47	BRMS	RG	1,230	4,000	D	CP	CP	D	
16:02:47	BRMS	RG	1,230	1	D	XC	CP	D	
16:02:47	BRMS	RG	1,230	2,000	D	YP	CP	D	
16:02:47	BRMS	RG	1,230	5	D	YP	CP	D	
16:02:47	BRMS	RG	1,230	2	D	XL	CP	D	
16:02:47	BRMS	RG	1,230	1	D	XL	CP	D	
16:02:47	BRMS	RG	1,230	11	D	OD	CP	D	
16:02:47	BRMS	RG	1,230	10	D	AZ	CP	D	
16:02:47	BRMS	RG	1,230	4	D	GR	CP	D	
16:02:47	BRMS	RG	1,230	3	D	XC	CP	D	
16:02:47	BRMS	RG	1,230	100	D	GR	CP	D	
16:02:47	BRMS	RG	1,230	10	D	XL	CP	D	
16:02:47	BRMS	RG	1,230	1	D	XL	CP	D	
16:02:47	BRMS	RG	1,230	35	D	XL	CP	D	
16:02:47	BRMS	RG	1,230	10	D	XL	CP	D	
16:02:47	BRMS	RG	1,230	2	D	GR	CP	D	
16:02:47	BRMS	RG	1,230	30	D	OD	CP	D	
16:02:47	BRMS	RG	1,230	10	D	YP	CP	D	
16:02:47	BRMS	RG	1,230	6,311	D	BQ	CP	D	
16:02:41	BRMS	RG	1,230	75	D	BQ	PD	D	
16:02:31	BRMS	RG	1,230	51	D	BQ	SQ	D	
16:02:24	BRMS	RG	1,230	407	D	BQ	ZP	F	
16:02:15	BRMS	RG	1,230	30	D	BQ	PD	D	
16:02:06	BRMS	RG	1,230	100	D	BQ	YP	D	
16:02:01	BRMS	RG	1,230	100	D	BQ	CC	D	
16:02:01	BRMS	RG	1,230	5	D	BQ	YP	D	
16:02:01	BRMS	RG	1,230	10	D	BQ	YP	D	
16:02:01	BRMS	RG	1,230	60	D	BQ	YP	D	
16:02:01	BRMS	RG	1,230	2,500	D	BQ	YP	D	
16:02:01	BRMS	RG	1,230	12	D	BQ	KK	D	
16:02:00	BRMS	RG	1,230	5	D	BQ	XL	D	
16:02:00	BRMS	RG	1,230	800	D	BQ	XL	D	
16:02:00	BRMS	RG	1,230	25	D	BQ	XL	D	
16:02:00	BRMS	RG	1,230	10	D	BQ	XL	D	
16:02:00	BRMS	RG	1,230	1	D	BQ	XL	D	
16:02:00	BRMS	RG	1,230	50	D	BQ	YP	D	
16:02:00	BRMS	RG	1,230	5	D	BQ	KK	D	
16:02:00	BRMS	RG	1,230	2	D	BQ	KK	D	
16:02:00	BRMS	RG	1,230	1	D	BQ	OD	D	
16:02:00	BRMS	RG	1,230	11	D	BQ	PD	D	
16:02:00	BRMS	RG	1,230	25	D	BQ	LG	D	
16:02:00	BRMS	RG	1,230	3,194	D	BQ	YB	D	
16:02:00	BRMS	RG	1,230	5,000	D	BQ	JB	D	
16:00:00	BRMS	RG	1,230	37	D	BQ	XC	D	
16:00:00	BRMS	RG	1,230	25	D	BQ	YB	D	
16:00:00	BRMS	RG	1,230	30	D	BQ	XC	D	
16:00:00	BRMS	RG	1,230	5,000	D	BQ	JB	D	
16:00:00	BRMS	RG	1,230	4	D	BQ	NI	D	
16:00:00	BRMS	RG	1,230	10	D	BQ	XL	D	
16:00:00	BRMS	RG	1,230	4	D	BQ	XL	D	
16:00:00	BRMS	RG	1,230	50	D	BQ	DH	D	
16:00:00	BRMS	RG	1,230	10	D	BQ	XL	D	
16:00:00	BRMS	RG	1,230	99	D	BQ	YP	D	
16:00:00	BRMS	RG	1,230	47	D	BQ	XL	D	
16:00:00	BRMS	RG	1,230	35	D	BQ	XC	D	
16:00:00	BRMS	RG	1,230	15	D	BQ	CC	D	
16:00:00	BRMS	RG	1,230	4	D	BQ	XL	D	
16:00:00	BRMS	RG	1,230	2	D	BQ	XL	D	
16:00:00	BRMS	RG	1,230	2	D	BQ	XL	D	
16:00:00	BRMS	RG	1,230	1	D	BQ	YP	D	
16:00:00	BRMS	RG	1,230	10	D	BQ	TP	D	
16:00:00	BRMS	RG	1,230	5	D	BQ	XC	D	
16:00:00	BRMS	RG	1,230	850	D	BQ	XL	D	
16:00:00	BRMS	RG	1,230	4	D	BQ	CC	D	
16:00:00	BRMS	RG	1,230	46	D	BQ	XL	D	
16:00:00	BRMS	RG	1,230	15	D	BQ	YP	D	
16:00:00	BRMS	RG	1,230	6	D	BQ	YP	D	
16:00:00	BRMS	RG	1,230	60	D	BQ	YP	D	
16:00:00	BRMS	RG	1,230	11	D	BQ	YP	D	
16:00:00	BRMS	RG	1,230	10	D	BQ	XL	D	
16:00:00	BRMS	RG	1,230	9	D	BQ	XC	D	
16:00:00	BRMS	RG	1,230	10	D	BQ	CC	D	
16:00:00	BRMS	RG	1,230	20	D	BQ	XC	D	
16:00:00	BRMS	RG	1,230	270	D	BQ	XL	D	
16:00:00	BRMS	RG	1,230	4	D	BQ	XL	D	
16:00:00	BRMS	RG	1,230	125	D	BQ	XC	D	
16:00:00	BRMS	RG	1,230	15	D	BQ	YP	D	
16:00:00	BRMS	RG	1,230	1	D	BQ	KK	D	
16:00:00	BRMS	RG	1,230	41	D	BQ	YP	D	
16:00:00	BRMS	RG	1,230	10	D	BQ	YP	D	
16:00:00	BRMS	RG	1,230	300	D	BQ	SQ	D	
16:00:00	BRMS	RG	1,230	2	D	BQ	CC	D	
16:00:00	BRMS	RG	1,230	177	D	BQ	XL	D	
16:00:00	BRMS	RG	1,230	25	D	BQ	YP	D	
16:00:00	BRMS	RG	1,230	4	D	BQ	XL	D	
16:00:00	BRMS	RG	1,230	25	D	BQ	YP	D	
16:00:00	BRMS	RG	1,230	4	D	BQ	XL	D	
16:00:00	BRMS	RG	1,230	5	D	BQ	OD	D	
16:00:00	BRMS	RG	1,230	17	D	BQ	AG	D	
16:00:00	BRMS	RG	1,230	6	D	BQ	GR	D	
16:00:00	BRMS	RG	1,230	100	D	BQ	YP	D	
16:00:00	BRMS	RG	1,230	20	D	BQ	XL	D	
16:00:00	BRMS	RG	1,230	20	D	BQ	XC	D	
16:00:00	BRMS	RG	1,230	50	D	BQ	GR	D	
16:00:00	BRMS	RG	1,230	2	D	BQ	YP	D	
16:00:00	BRMS	RG	1,230	30	D	BQ	XL	D	
16:00:00	BRMS	RG	1,230	168	D	BQ	XL	D	
16:00:00	BRMS	RG	1,230	1	D	BQ	CC	D	
16:00:00	BRMS	RG	1,230	200	D	BQ	YJ	D	
16:00:00	BRMS	RG	1,230	27	D	BQ	XC	D	
16:00:00	BRMS	RG	1,230	1,000	D	BQ	CC	D	
16:00:00	BRMS	RG	1,230	1	D	BQ	XC	D	
16:00:00	BRMS	RG	1,230	1	D	BQ	XC	D	
16:00:00	BRMS	RG	1,230	8	D	BQ	AT	D	
16:00:00	BRMS	RG	1,230	3	D	BQ	XL	D	
16:00:00	BRMS	RG	1,230	8	D	BQ	YP	D	
16:00:00	BRMS	RG	1,230	500	D	BQ	XL	D	
16:00:00	BRMS	RG	1,230	24	D	BQ	XL	D	
16:00:00	BRMS	RG	1,230	3	D	BQ	OD	D	
16:00:00	BRMS	RG	1,230	1	D	BQ	OD	D	
16:00:00	BRMS	RG	1,230	250	D	BQ	KK	D	
16:00:00	BRMS	RG	1,230	2	D	BQ	XC	D	
16:00:00	BRMS	RG	1,230	500	D	BQ	KK	D	
16:00:00	BRMS	RG	1,230	250	D	BQ	LG	D	
16:00:00	BRMS	RG	1,230	100	D	BQ	CC	D	
16:00:00	BRMS	RG	1,230	5	D	BQ	YP	D	
16:00:00	BRMS	RG	1,230	20	D	BQ	CC	D	
16:00:00	BRMS	RG	1,230	12	D	BQ	XL	D	
16:00:00	BRMS	RG	1,230	25	D	BQ	CC	D	
16:00:00	BRMS	RG	1,230	1,000	D	BQ	AZ	D	
16:00:00	BRMS	RG	1,230	18	D	BQ	XL	D	
16:00:00	BRMS	RG	1,230	27	D	BQ	XL	D	
16:00:00	BRMS	RG	1,230	1	D	BQ	XL	D	
16:00:00	BRMS	RG	1,230	1	D	BQ	OD	D	
16:00:00	BRMS	RG	1,230	17	D	BQ	OD	D	
16:00:00	BRMS	RG	1,230	2	D	BQ	XL	D	
16:00:00	BRMS	RG	1,230	2	D	BQ	XL	D	
16:00:00	BRMS	RG	1,230	19,349	D	BQ	NI	D	
16:00:00	BRMS	RG	1,230	200	D	RO	NI	D	
16:00:00	BRMS	RG	1,230	50	D	AT	NI	D	
16:00:00	BRMS	RG	1,230	3	D	YP	NI	D	
16:00:00	BRMS	RG	1,230	50	D	XL	NI	D	
16:00:00	BRMS	RG	1,230	41	D	XL	NI	D	
16:00:00	BRMS	RG	1,230	10	D	BQ	NI	D	
16:00:00	BRMS	RG	1,230	11	D	XC	NI	D	
16:00:00	BRMS	RG	1,230	10	D	CC	NI	D	
16:00:00	BRMS	RG	1,230	26	D	XC	NI	D	
16:00:00	BRMS	RG	1,230	25	D	XC	NI	D	
16:00:00	BRMS	RG	1,230	1	D	XL	NI	D	
16:00:00	BRMS	RG	1,230	10	D	XL	NI	D	
16:00:00	BRMS	RG	1,230	2	D	XL	NI	D	
16:00:00	BRMS	RG	1,230	8	D	CC	NI	D	
16:00:00	BRMS	RG	1,230	15	D	XC	NI	D	
16:00:00	BRMS	RG	1,230	100	D	DR	NI	D	
16:00:00	BRMS	RG	1,230	1	D	XL	NI	D	
16:00:00	BRMS	RG	1,230	159	D	YP	NI	D	
16:00:00	BRMS	RG	1,230	10,000	D	CC	NI	D	
16:00:00	BRMS	RG	1,230	1	D	XL	NI	D	
16:00:00	BRMS	RG	1,230	11	D	XL	NI	D	
16:00:00	BRMS	RG	1,230	1	D	XL	NI	D	
16:00:00	BRMS	RG	1,230	200	D	RO	NI	D	
16:00:00	BRMS	RG	1,230	15	D	YP	NI	D	
16:00:00	BRMS	RG	1,230	1,000	D	XC	NI	D	
16:00:00	BRMS	RG	1,230	4	D	XL	NI	D	
16:00:00	BRMS	RG	1,230	20	D	SQ	NI	D	
16:00:00	BRMS	RG	1,230	5	D	XL	NI	D	
16:00:00	BRMS	RG	1,230	2	D	XL	NI	D	
16:00:00	BRMS	RG	1,230	5	D	OD	NI	D	
16:00:00	BRMS	RG	1,230	200	D	NI	NI	D	
16:00:00	BRMS	RG	1,230	1	D	YP	NI	D	
16:00:00	BRMS	RG	1,230	9	D	XL	NI	D	
16:00:00	BRMS	RG	1,230	10	D	YP	NI	D	
16:00:00	BRMS	RG	1,230	5	D	EP	NI	D	
16:00:00	BRMS	RG	1,230	5	D	CC	NI	D	
16:00:00	BRMS	RG	1,230	1	D	XL	NI	D	
16:00:00	BRMS	RG	1,230	34	D	YB	NI	D	
16:00:00	BRMS	RG	1,230	1,500	D	FZ	NI	D	
16:00:00	BRMS	RG	1,230	120	D	YP	NI	D	
16:00:00	BRMS	RG	1,230	82	D	XL	NI	D	
16:00:00	BRMS	RG	1,230	5	D	XC	NI	D	
16:00:00	BRMS	RG	1,230	400	D	RO	NI	D	
16:00:00	BRMS	RG	1,230	1	D	XL	NI	D	
16:00:00	BRMS	RG	1,230	11	D	NI	NI	D	
16:00:00	BRMS	RG	1,230	2	D	XL	NI	D	
16:00:00	BRMS	RG	1,230	575	D	CC	NI	D	
16:00:00	BRMS	RG	1,230	510	D	XL	NI	D	
16:00:00	BRMS	RG	1,230	36	D	XC	NI	D	
16:00:00	BRMS	RG	1,230	22	D	XL	NI	D	
16:00:00	BRMS	RG	1,230	64	D	XL	NI	D	
16:00:00	BRMS	RG	1,230	100	D	CC	NI	D	
16:00:00	BRMS	RG	1,230	10	D	PD	NI	D	
16:00:00	BRMS	RG	1,230	3	D	NI	NI	D	
16:00:00	BRMS	RG	1,230	2	D	PD	NI	D	
16:00:00	BRMS	RG	1,230	580	D	YB	NI	D	
16:00:00	BRMS	RG	1,230	2	D	XL	NI	D	
16:00:00	BRMS	RG	1,230	100	D	KK	NI	D	
16:00:00	BRMS	RG	1,230	1	D	YP	NI	D	
16:00:00	BRMS	RG	1,230	1	D	XL	NI	D	
16:00:00	BRMS	RG	1,230	3	D	XL	NI	D	
16:00:00	BRMS	RG	1,230	5	D	GR	NI	D	
16:00:00	BRMS	RG	1,230	40	D	AT	NI	D	
16:00:00	BRMS	RG	1,230	29	D	AT	NI	D	
16:00:00	BRMS	RG	1,230	167	D	XL	NI	D	
16:00:00	BRMS	RG	1,230	27	D	OD	NI	D	
16:00:00	BRMS	RG	1,230	3	D	AZ	NI	D	
16:00:00	BRMS	RG	1,230	2	D	CC	NI	D	
16:00:00	BRMS	RG	1,230	42	D	XL	NI	D	
16:00:00	BRMS	RG	1,230	20	D	XC	NI	D	
16:00:00	BRMS	RG	1,230	100	D	XL	NI	D	
16:00:00	BRMS	RG	1,230	4	D	XL	NI	D	
16:00:00	BRMS	RG	1,230	100	D	TP	NI	D	
16:00:00	BRMS	RG	1,230	4	D	TP	NI	D	
16:00:00	BRMS	RG	1,230	50	D	CP	NI	D	
16:00:00	BRMS	RG	1,230	25	D	AT	NI	D	
16:00:00	BRMS	RG	1,230	1	D	XC	NI	D	
16:00:00	BRMS	RG	1,230	20	D	XL	NI	D	
16:00:00	BRMS	RG	1,230	122	D	OD	NI	D	
16:00:00	BRMS	RG	1,230	1	D	NI	NI	D	
16:00:00	BRMS	RG	1,230	8	D	NI	NI	D	
16:00:00	BRMS	RG	1,230	35	D	NI	NI	D	
16:00:00	BRMS	RG	1,230	25	D	NI	NI	D	
16:00:00	BRMS	RG	1,230	4	D	NI	NI	D	
16:00:00	BRMS	RG	1,230	12	D	NI	NI	D	
16:00:00	BRMS	RG	1,230	5	D	NI	NI	D	
16:00:00	BRMS	RG	1,230	2	D	XL	NI	D	
16:00:00	BRMS	RG	1,230	20	D	XL	NI	D	
16:00:00	BRMS	RG	1,230	1	D	XL	NI	D	
16:00:00	BRMS	RG	1,230	5	D	AI	NI	D	
16:00:00	BRMS	RG	1,230	50	D	CC	NI	D	
16:00:00	BRMS	RG	1,230	1,000	D	CC	NI	D	
16:00:00	BRMS	RG	1,230	1	D	XC	NI	D	
16:00:00	BRMS	RG	1,230	5	D	XC	NI	D	
16:00:00	BRMS	RG	1,230	35	D	PD	NI	D	
16:00:00	BRMS	RG	1,230	1	D	PD	XL	D	
16:00:00	BRMS	RG	1,230	140	D	PD	YP	D	
16:00:00	BRMS	RG	1,230	5	D	PD	XL	D	
16:00:00	BRMS	RG	1,230	15	D	PD	CC	D	
16:00:00	BRMS	RG	1,230	149	D	PD	PD	D	
16:00:00	BRMS	RG	1,230	20	D	YP	PD	D	
16:00:00	BRMS	RG	1,230	200	D	BQ	PD	D	
16:00:00	BRMS	RG	1,230	5	D	YU	PD	D	
16:00:00	BRMS	RG	1,230	40	D	XL	PD	D	
16:00:00	BRMS	RG	1,230	41	D	XA	PD	D	
16:00:00	BRMS	RG	1,230	20	D	CC	PD	D	
16:00:00	BRMS	RG	1,230	10	D	YP	PD	D	
16:00:00	BRMS	RG	1,230	6	D	XL	PD	D	
16:00:00	BRMS	RG	1,230	9	D	YP	PD	D	
16:00:00	BRMS	RG	1,230	2	D	YP	XC	D	
16:00:00	BRMS	RG	1,230	5	D	YP	CC	D	
16:00:00	BRMS	RG	1,230	3	D	YP	XC	D	
16:00:00	BRMS	RG	1,230	15	D	YP	XL	D	
16:00:00	BRMS	RG	1,230	4	D	YP	XL	D	
16:00:00	BRMS	RG	1,230	13	D	YP	PC	D	
16:00:00	BRMS	RG	1,230	1	D	XL	PC	D	
16:00:00	BRMS	RG	1,230	15	D	XC	PC	D	
16:00:00	BRMS	RG	1,230	60	D	MG	PC	D	
16:00:00	BRMS	RG	1,230	180	D	CP	PC	D	
16:00:00	BRMS	RG	1,230	60	D	SQ	PC	D	
16:00:00	BRMS	RG	1,230	18	D	OD	PC	D	
16:00:00	BRMS	RG	1,230	2	D	XC	PC	D	
16:00:00	BRMS	RG	1,230	1	D	XL	PC	D	
16:00:00	BRMS	RG	1,230	30	D	XC	PC	D	
16:00:00	BRMS	RG	1,230	3,120	D	OD	PC	D	
16:00:00	BRMS	RG	1,230	25	D	OD	XL	D	
16:00:00	BRMS	RG	1,230	3,280	D	OD	CC	D	
16:00:00	BRMS	RG	1,230	41	D	CC	CC	D	
16:00:00	BRMS	RG	1,230	76	D	PD	CC	D	
16:00:00	BRMS	RG	1,230	3	D	XL	CC	D	
16:00:00	BRMS	RG	1,230	400	D	OD	CC	D	
16:00:00	BRMS	RG	1,230	2	D	KK	CC	D	
16:00:00	BRMS	RG	1,230	500	D	MG	CC	D	
16:00:00	BRMS	RG	1,230	500	D	MG	CC	D	
16:00:00	BRMS	RG	1,230	198	F	YU	CC	D	
16:00:00	BRMS	RG	1,230	100	F	YU	OD	D	
16:00:00	BRMS	RG	1,230	2	F	YU	NI	D	
16:00:00	BRMS	RG	1,230	198	F	YU	GR	D	
16:00:00	BRMS	RG	1,230	5	F	YU	XL	D	
16:00:00	BRMS	RG	1,230	5	F	YU	XL	D	
16:00:00	BRMS	RG	1,230	6	F	YU	XL	D	
16:00:00	BRMS	RG	1,230	204	F	YU	XC	D	
16:00:00	BRMS	RG	1,230	3	F	YU	PD	D	
16:00:00	BRMS	RG	1,230	21	F	YU	XL	D	
16:00:00	BRMS	RG	1,230	9	F	YU	XC	D	
16:00:00	BRMS	RG	1,230	5	F	YU	DH	D	
16:00:00	BRMS	RG	1,230	20	F	YU	XC	D	
16:00:00	BRMS	RG	1,230	10	F	YU	KK	D	
16:00:00	BRMS	RG	1,230	8	F	YU	OD	D	
16:00:00	BRMS	RG	1,230	500	F	YU	YP	D	
16:00:00	BRMS	RG	1,230	8	F	YU	YP	D	
16:00:00	BRMS	RG	1,230	14	F	YU	XC	D	
16:00:00	BRMS	RG	1,230	5	F	YU	YP	D	
16:00:00	BRMS	RG	1,230	1	F	YU	XL	D	
16:00:00	BRMS	RG	1,230	1	F	YU	SQ	D	
16:00:00	BRMS	RG	1,230	2	F	YU	XC	D	
16:00:00	BRMS	RG	1,230	2,288	F	YU	YU	F	
16:00:00	BRMS	RG	1,230	8	F	YU	XL	D	
16:00:00	BRMS	RG	1,230	1	F	YU	PD	D	
16:00:00	BRMS	RG	1,230	15	F	YU	CC	D	
16:00:00	BRMS	RG	1,230	250	F	YU	KK	D	
16:00:00	BRMS	RG	1,230	3	F	YU	AZ	D	
16:00:00	BRMS	RG	1,230	3	F	YU	OD	D	
16:00:00	BRMS	RG	1,230	10	F	YU	CP	D	
16:00:00	BRMS	RG	1,230	163	F	YU	CC	F	
16:00:00	BRMS	RG	1,230	610	F	YU	OD	D	
16:00:00	BRMS	RG	1,230	600	F	YU	MG	D	
16:00:00	BRMS	RG	1,230	800	F	YU	YB	D	
16:00:00	BRMS	RG	1,230	27	F	YU	XL	D	
16:00:00	BRMS	RG	1,230	3	F	YU	XC	D	
16:00:00	BRMS	RG	1,230	411	F	YU	BK	F	
16:00:00	BRMS	RG	1,230	9	F	YU	CC	D	
16:00:00	BRMS	RG	1,230	1,000	F	YU	KK	D	
16:00:00	BRMS	RG	1,230	4	F	YU	XC	D	
16:00:00	BRMS	RG	1,230	1,218	F	YU	YU	F	
16:00:00	BRMS	RG	1,230	3,276	F	YU	YJ	D	
16:00:00	BRMS	RG	1,230	30	D	NI	YJ	D	
16:00:00	BRMS	RG	1,230	3,000	D	PD	YJ	D	
16:00:00	BRMS	RG	1,230	156	F	DX	YJ	D	
16:00:00	BRMS	RG	1,230	219	F	DX	YJ	D	
16:00:00	BRMS	RG	1,230	32	F	DX	XC	D	
16:00:00	BRMS	RG	1,230	100	F	DX	PD	D	
16:00:00	BRMS	RG	1,230	55	F	DX	XC	D	
16:00:00	BRMS	RG	1,230	16	F	DX	XL	D	
16:00:00	BRMS	RG	1,230	20	F	DX	PD	D	
16:00:00	BRMS	RG	1,230	5	F	DX	XL	D	
16:00:00	BRMS	RG	1,230	6	F	DX	XC	D	
16:00:00	BRMS	RG	1,230	1,000	F	DX	LG	D	
16:00:00	BRMS	RG	1,230	7	F	DX	XL	D	
16:00:00	BRMS	RG	1,230	4	F	DX	XL	D	
16:00:00	BRMS	RG	1,230	40	F	DX	XC	D	
16:00:00	BRMS	RG	1,230	7	F	DX	XL	D	
16:00:00	BRMS	RG	1,230	2	F	DX	XC	D	
16:00:00	BRMS	RG	1,230	4	F	DX	XC	D	
16:00:00	BRMS	RG	1,230	1	F	DX	XL	D	
16:00:00	BRMS	RG	1,230	1	F	DX	XC	D	
16:00:00	BRMS	RG	1,230	3	F	DX	XC	D	
16:00:00	BRMS	RG	1,230	5	F	DX	YP	D	
16:00:00	BRMS	RG	1,230	336	F	DX	YU	F	
16:00:00	BRMS	RG	1,230	136	F	DX	YU	F	
16:00:00	BRMS	RG	1,230	795	F	DX	YU	F	
16:00:00	BRMS	RG	1,230	600	F	DX	SQ	D	
16:00:00	BRMS	RG	1,230	250	F	DX	XL	D	
16:00:00	BRMS	RG	1,230	65	F	DX	NI	D	
16:00:00	BRMS	RG	1,230	5	F	DX	NI	D	
16:00:00	BRMS	RG	1,230	5	F	DX	NI	D	
16:00:00	BRMS	RG	1,230	305	F	DX	SQ	D	
16:00:00	BRMS	RG	1,230	195	F	DX	SQ	D	
16:00:00	BRMS	RG	1,230	10	F	DX	XC	D	
16:00:00	BRMS	RG	1,230	5	F	DX	XL	D	
16:00:00	BRMS	RG	1,230	602	F	DX	YU	F	
16:00:00	BRMS	RG	1,230	68	F	DX	LG	D	
16:00:00	BRMS	RG	1,230	5	F	DX	YP	D	
16:00:00	BRMS	RG	1,230	35	F	DX	XC	D	
16:00:00	BRMS	RG	1,230	10	F	DX	XC	D	
16:00:00	BRMS	RG	1,230	1	F	DX	XL	D	
16:00:00	BRMS	RG	1,230	6	F	DX	EP	D	
16:00:00	BRMS	RG	1,230	63	F	DX	KK	D	
16:00:00	BRMS	RG	1,230	237	F	KZ	KK	D	
16:00:00	BRMS	RG	1,230	5	F	KZ	XL	D	
16:00:00	BRMS	RG	1,230	10	F	KZ	KK	D	
16:00:00	BRMS	RG	1,230	2,156	F	KZ	YU	F	
16:00:00	BRMS	RG	1,230	8	F	KZ	XL	D	
16:00:00	BRMS	RG	1,230	5	F	KZ	YP	D	
16:00:00	BRMS	RG	1,230	4	F	KZ	XC	D	
16:00:00	BRMS	RG	1,230	50	F	KZ	YJ	D	
16:00:00	BRMS	RG	1,230	100	F	KZ	CC	D	
16:00:00	BRMS	RG	1,230	20	F	KZ	YP	D	
16:00:00	BRMS	RG	1,230	2,319	F	KZ	AK	F	
16:00:00	BRMS	RG	1,230	17	F	KZ	CC	D	
16:00:00	BRMS	RG	1,230	20	F	KZ	XC	D	
16:00:00	BRMS	RG	1,230	50	F	KZ	YP	D	
16:00:00	BRMS	RG	1,230	10	F	KZ	YP	D	
16:00:00	BRMS	RG	1,230	50	F	KZ	YP	D	
16:00:00	BRMS	RG	1,230	400	F	KZ	YP	D	
16:00:00	BRMS	RG	1,230	4	F	KZ	XC	D	
16:00:00	BRMS	RG	1,230	59	F	KZ	YU	D	
16:00:00	BRMS	RG	1,230	105	F	KZ	KK	D	
16:00:00	BRMS	RG	1,230	23	F	KZ	XL	D	
16:00:00	BRMS	RG	1,230	5	F	KZ	PD	D	
16:00:00	BRMS	RG	1,230	200	F	KZ	XC	D	
16:00:00	BRMS	RG	1,230	16,167	F	KZ	CP	D	
16:00:00	BRMS	RG	1,230	6,667	F	ZP	CP	D	
16:00:00	BRMS	RG	1,230	8	D	NI	CP	D	
16:00:00	BRMS	RG	1,230	5,000	D	HD	CP	D	
16:00:00	BRMS	RG	1,230	1	D	KK	CP	D	
16:00:00	BRMS	RG	1,230	1	F	BK	CP	D	
16:00:00	BRMS	RG	1,230	81	D	XL	CP	D	
16:00:00	BRMS	RG	1,230	1,551	F	BK	CP	D	
16:00:00	BRMS	RG	1,230	390	F	BK	CP	D	
16:00:00	BRMS	RG	1,230	57	F	BK	CP	D	
16:00:00	BRMS	RG	1,230	173	F	BK	CP	D	
16:00:00	BRMS	RG	1,230	20	F	BK	CP	D	
