Time	Stock	Brd	Price	Qty	BT	BC	SC	ST	
16:14:53	BRMS	RG	1,265	20	D	XC	XA	D	
16:14:49	BRMS	RG	1,265	8	D	XC	XA	D	
16:14:46	BRMS	RG	1,265	5	D	PD	XA	D	
16:14:43	BRMS	RG	1,265	2	D	XL	XA	D	
16:14:41	BRMS	RG	1,265	200	D	YP	XA	D	
16:14:40	BRMS	RG	1,265	2	D	XC	XA	D	
16:14:37	BRMS	RG	1,265	3,849	D	CP	XA	D	
16:14:33	BRMS	RG	1,265	10	D	XC	XA	D	
16:14:31	BRMS	RG	1,265	10	D	XL	XA	D	
16:14:30	BRMS	RG	1,265	1	D	XL	XA	D	
16:14:27	BRMS	RG	1,265	190	D	YP	XA	D	
16:14:26	BRMS	RG	1,265	10	D	XC	XA	D	
16:14:23	BRMS	RG	1,265	50	D	YP	XA	D	
16:14:20	BRMS	RG	1,265	100	D	YP	XA	D	
16:14:17	BRMS	RG	1,265	2	D	XC	XA	D	
16:14:16	BRMS	RG	1,265	11	D	PD	XA	D	
16:14:02	BRMS	RG	1,265	5	D	XL	XA	D	
16:14:00	BRMS	RG	1,265	3	D	XL	XA	D	
16:14:00	BRMS	RG	1,265	40	D	XL	XA	D	
16:14:00	BRMS	RG	1,265	5	D	XL	XA	D	
16:13:45	BRMS	RG	1,265	50	D	XL	XA	D	
16:13:44	BRMS	RG	1,265	5	D	XL	XA	D	
16:13:41	BRMS	RG	1,265	1	D	XL	XA	D	
16:13:41	BRMS	RG	1,265	10	D	YP	XA	D	
16:13:39	BRMS	RG	1,265	100	D	YP	XA	D	
16:13:37	BRMS	RG	1,265	1	D	XC	XA	D	
16:13:37	BRMS	RG	1,265	50	D	PD	XA	D	
16:13:36	BRMS	RG	1,265	5	D	XL	XA	D	
16:13:34	BRMS	RG	1,265	1	D	XL	XA	D	
16:13:30	BRMS	RG	1,265	50	D	SQ	XA	D	
16:13:29	BRMS	RG	1,265	1	D	XL	XA	D	
16:13:21	BRMS	RG	1,265	50	D	YP	XA	D	
16:13:20	BRMS	RG	1,265	42	D	XL	XA	D	
16:13:17	BRMS	RG	1,265	8	D	XC	XA	D	
16:13:16	BRMS	RG	1,265	1	D	XL	XA	D	
16:13:11	BRMS	RG	1,265	10	D	XC	XA	D	
16:13:05	BRMS	RG	1,265	2	D	CC	XA	D	
16:13:05	BRMS	RG	1,265	10	D	XL	XA	D	
16:13:05	BRMS	RG	1,265	1	D	XL	XA	D	
16:13:04	BRMS	RG	1,265	3	D	XL	XA	D	
16:13:02	BRMS	RG	1,265	1,000	D	SQ	XA	D	
16:13:00	BRMS	RG	1,265	10	D	XC	XA	D	
16:12:58	BRMS	RG	1,265	2	D	XL	XA	D	
16:12:56	BRMS	RG	1,265	10	D	AZ	XA	D	
16:12:54	BRMS	RG	1,265	48	D	XL	XA	D	
16:12:54	BRMS	RG	1,265	1	D	XL	XA	D	
16:12:54	BRMS	RG	1,265	100	D	EP	XA	D	
16:12:54	BRMS	RG	1,265	1	D	XL	XA	D	
16:12:45	BRMS	RG	1,265	2	D	XL	XA	D	
16:12:41	BRMS	RG	1,265	8	D	XL	XA	D	
16:12:34	BRMS	RG	1,265	30	D	XC	XA	D	
16:12:32	BRMS	RG	1,265	15	D	XL	XA	D	
16:12:22	BRMS	RG	1,265	1	D	OD	XA	D	
16:12:21	BRMS	RG	1,265	30	D	MG	XA	D	
16:12:19	BRMS	RG	1,265	234	D	YP	XA	D	
16:12:19	BRMS	RG	1,265	789	D	XC	XA	D	
16:12:17	BRMS	RG	1,265	60	D	SQ	XA	D	
16:12:15	BRMS	RG	1,265	142	D	XL	XA	D	
16:12:11	BRMS	RG	1,265	50	D	SQ	XA	D	
16:12:02	BRMS	RG	1,265	1	D	XL	XA	D	
16:11:53	BRMS	RG	1,265	5	D	XL	XA	D	
16:11:53	BRMS	RG	1,265	100	D	NI	XA	D	
16:11:48	BRMS	RG	1,265	16	D	TP	XA	D	
16:11:30	BRMS	RG	1,265	140	D	XC	XA	D	
16:11:28	BRMS	RG	1,265	15	D	XL	XA	D	
16:11:27	BRMS	RG	1,265	2	D	XL	XA	D	
16:11:24	BRMS	RG	1,265	1	D	XL	XA	D	
16:11:19	BRMS	RG	1,265	50	D	PD	XA	D	
16:11:15	BRMS	RG	1,265	5	D	XL	XA	D	
16:11:11	BRMS	RG	1,265	2	D	CC	XA	D	
16:11:07	BRMS	RG	1,265	1	D	XL	XA	D	
16:11:04	BRMS	RG	1,265	233	D	XL	XA	D	
16:11:04	BRMS	RG	1,265	50	D	DR	XA	D	
16:11:03	BRMS	RG	1,265	1	D	KK	XA	D	
16:10:59	BRMS	RG	1,265	3	D	OD	XA	D	
16:10:57	BRMS	RG	1,265	1	D	XL	XA	D	
16:10:54	BRMS	RG	1,265	5	D	XA	XA	D	
16:10:49	BRMS	RG	1,265	86	D	XL	XA	D	
16:10:48	BRMS	RG	1,265	100	D	XC	XA	D	
16:10:47	BRMS	RG	1,265	192	D	XC	XA	D	
16:10:37	BRMS	RG	1,265	10	D	PD	XA	D	
16:10:36	BRMS	RG	1,265	40	D	XC	XA	D	
16:10:35	BRMS	RG	1,265	5	D	PD	XA	D	
16:10:33	BRMS	RG	1,265	3	D	KK	XA	D	
16:10:31	BRMS	RG	1,265	1	D	YP	XA	D	
16:10:30	BRMS	RG	1,265	2	D	XL	XA	D	
16:10:30	BRMS	RG	1,265	1	D	XL	XA	D	
16:10:29	BRMS	RG	1,265	4	D	CC	XA	D	
16:10:27	BRMS	RG	1,265	3	D	CC	XA	D	
16:10:27	BRMS	RG	1,265	50	D	XC	XA	D	
16:10:24	BRMS	RG	1,265	1	D	XC	XA	D	
16:10:22	BRMS	RG	1,265	200	D	MG	XA	D	
16:10:15	BRMS	RG	1,265	10	D	CP	XA	D	
16:10:12	BRMS	RG	1,265	2	D	OD	XA	D	
16:10:11	BRMS	RG	1,265	5	D	XL	XA	D	
16:10:06	BRMS	RG	1,265	95	D	OD	XA	D	
16:10:05	BRMS	RG	1,265	10	D	OD	XA	D	
16:10:04	BRMS	RG	1,265	43	D	XL	XA	D	
16:10:03	BRMS	RG	1,265	200	D	MG	XA	D	
16:10:02	BRMS	RG	1,265	2	D	SQ	XA	D	
16:10:02	BRMS	RG	1,265	19	D	XL	XA	D	
16:09:54	BRMS	RG	1,265	1	D	XL	XA	D	
16:09:53	BRMS	RG	1,265	2	D	CC	XA	D	
16:09:48	BRMS	RG	1,265	20	D	XL	XA	D	
16:09:44	BRMS	RG	1,265	500	D	ZP	XA	D	
16:09:43	BRMS	RG	1,265	500	D	NI	XA	D	
16:09:42	BRMS	RG	1,265	75	D	EP	XA	D	
16:09:39	BRMS	RG	1,265	8	D	XL	XA	D	
16:09:37	BRMS	RG	1,265	25	D	XL	XA	D	
16:09:37	BRMS	RG	1,265	10	D	CC	XA	D	
16:09:35	BRMS	RG	1,265	30	D	SQ	XA	D	
16:09:27	BRMS	RG	1,265	12	D	XL	XA	D	
16:09:22	BRMS	RG	1,265	100	D	YP	XA	D	
16:09:21	BRMS	RG	1,265	200	D	SQ	XA	D	
16:09:16	BRMS	RG	1,265	50	D	CC	XA	D	
16:09:13	BRMS	RG	1,265	4	D	CC	XA	D	
16:09:12	BRMS	RG	1,265	2	D	EP	XA	D	
16:09:10	BRMS	RG	1,265	1	D	XL	XA	D	
16:09:05	BRMS	RG	1,265	50	D	EP	XA	D	
16:09:04	BRMS	RG	1,265	1	D	XL	XA	D	
16:09:01	BRMS	RG	1,265	70	D	SQ	XA	D	
16:08:59	BRMS	RG	1,265	75	D	PD	XA	D	
16:08:57	BRMS	RG	1,265	29	D	OD	XA	D	
16:08:56	BRMS	RG	1,265	1	D	XC	XA	D	
16:08:53	BRMS	RG	1,265	25	D	XL	XA	D	
16:08:52	BRMS	RG	1,265	3	D	XL	XA	D	
16:08:52	BRMS	RG	1,265	12	D	XC	XA	D	
16:08:49	BRMS	RG	1,265	2	D	XC	XA	D	
16:08:48	BRMS	RG	1,265	3	D	XC	XA	D	
16:08:44	BRMS	RG	1,265	16	D	XL	XA	D	
16:08:43	BRMS	RG	1,265	1	D	NI	XA	D	
16:08:43	BRMS	RG	1,265	19	D	NI	XA	D	
16:08:43	BRMS	RG	1,265	10	D	NI	XA	D	
16:08:38	BRMS	RG	1,265	3	D	XL	XA	D	
16:08:36	BRMS	RG	1,265	122	D	SQ	XA	D	
16:08:36	BRMS	RG	1,265	10	D	XC	XA	D	
16:08:36	BRMS	RG	1,265	14	D	XA	XA	D	
16:08:35	BRMS	RG	1,265	30	D	NI	XA	D	
16:08:31	BRMS	RG	1,265	1	D	TP	XA	D	
16:08:30	BRMS	RG	1,265	9	D	XL	XA	D	
16:08:30	BRMS	RG	1,265	9	D	XL	XA	D	
16:08:26	BRMS	RG	1,265	30	D	NI	XA	D	
16:08:24	BRMS	RG	1,265	860	D	YP	XA	D	
16:08:22	BRMS	RG	1,265	10	D	XA	XA	D	
16:08:22	BRMS	RG	1,265	12	D	XL	XA	D	
16:08:20	BRMS	RG	1,265	1	D	XL	XA	D	
16:08:20	BRMS	RG	1,265	10	D	OD	XA	D	
16:08:19	BRMS	RG	1,265	5	D	NI	XA	D	
16:08:19	BRMS	RG	1,265	25	D	NI	XA	D	
16:08:18	BRMS	RG	1,265	11	D	XL	XA	D	
16:08:15	BRMS	RG	1,265	1	D	XC	XA	D	
16:08:13	BRMS	RG	1,265	2	D	XL	XA	D	
16:08:11	BRMS	RG	1,265	8	D	XL	XA	D	
16:08:11	BRMS	RG	1,265	189	D	XL	XA	D	
16:08:09	BRMS	RG	1,265	3	D	CC	XA	D	
16:08:08	BRMS	RG	1,265	400	D	CC	XA	D	
16:08:06	BRMS	RG	1,265	44	D	YP	XA	D	
16:08:00	BRMS	RG	1,265	80	D	OD	XA	D	
16:07:59	BRMS	RG	1,265	20	D	KK	XA	D	
16:07:56	BRMS	RG	1,265	5	D	LG	XA	D	
16:07:55	BRMS	RG	1,265	250	D	YP	XA	D	
16:07:53	BRMS	RG	1,265	6	D	SQ	XA	D	
16:07:51	BRMS	RG	1,265	7	D	NI	XA	D	
16:07:50	BRMS	RG	1,265	1	D	XL	XA	D	
16:07:47	BRMS	RG	1,265	5	D	YP	XA	D	
16:07:43	BRMS	RG	1,265	250	D	YP	XA	D	
16:07:43	BRMS	RG	1,265	34	D	XL	XA	D	
16:07:43	BRMS	RG	1,265	1	D	XC	XA	D	
16:07:43	BRMS	RG	1,265	1	D	YP	XA	D	
16:07:40	BRMS	RG	1,265	7	D	PD	XA	D	
16:07:37	BRMS	RG	1,265	1,410	D	GR	XA	D	
16:07:36	BRMS	RG	1,265	7	D	PD	XA	D	
16:07:36	BRMS	RG	1,265	3	D	KK	XA	D	
16:07:33	BRMS	RG	1,265	1	D	XL	XA	D	
16:07:30	BRMS	RG	1,265	500	D	ZP	XA	D	
16:07:30	BRMS	RG	1,265	25	D	YP	XA	D	
16:07:27	BRMS	RG	1,265	3	D	XA	XA	D	
16:07:27	BRMS	RG	1,265	1	D	KK	XA	D	
16:07:25	BRMS	RG	1,265	5	D	XL	XA	D	
16:07:25	BRMS	RG	1,265	10	D	AT	XA	D	
16:07:25	BRMS	RG	1,265	1	D	XC	XA	D	
16:07:24	BRMS	RG	1,265	1	D	XL	XA	D	
16:07:23	BRMS	RG	1,265	5	D	PD	XA	D	
16:07:23	BRMS	RG	1,265	100	D	YP	XA	D	
16:07:22	BRMS	RG	1,265	2	D	YP	XA	D	
16:07:19	BRMS	RG	1,265	50	D	PD	XA	D	
16:07:18	BRMS	RG	1,265	3	D	GR	XA	D	
16:07:18	BRMS	RG	1,265	5	D	GR	NI	D	
16:07:18	BRMS	RG	1,265	10	D	GR	NI	D	
16:07:18	BRMS	RG	1,265	5	D	GR	XL	D	
16:07:18	BRMS	RG	1,265	28	D	GR	XL	D	
16:07:18	BRMS	RG	1,265	1	D	GR	NI	D	
16:07:18	BRMS	RG	1,265	68	D	GR	AG	D	
16:07:17	BRMS	RG	1,265	16	D	XL	AG	D	
16:07:16	BRMS	RG	1,265	1	D	XL	AG	D	
16:07:15	BRMS	RG	1,265	10	D	XC	AG	D	
16:07:14	BRMS	RG	1,265	54	D	XC	AG	D	
16:07:13	BRMS	RG	1,265	1	D	PD	AG	D	
16:07:12	BRMS	RG	1,265	25	D	AZ	AG	D	
16:07:11	BRMS	RG	1,265	5	D	CC	AG	D	
16:07:08	BRMS	RG	1,265	8	D	XL	AG	D	
16:07:06	BRMS	RG	1,265	23	D	OD	AG	D	
16:07:04	BRMS	RG	1,265	6	D	CC	AG	D	
16:07:01	BRMS	RG	1,265	50	D	XL	AG	D	
16:06:58	BRMS	RG	1,265	38	D	PD	AG	D	
16:06:56	BRMS	RG	1,265	35	D	DR	AG	D	
16:06:51	BRMS	RG	1,265	5	D	YP	AG	D	
16:06:50	BRMS	RG	1,265	1	D	XL	AG	D	
16:06:50	BRMS	RG	1,265	7	D	SQ	AG	D	
16:06:48	BRMS	RG	1,265	70	D	YP	AG	D	
16:06:45	BRMS	RG	1,265	50	D	YP	AG	D	
16:06:44	BRMS	RG	1,265	1	D	XL	AG	D	
16:06:44	BRMS	RG	1,265	75	D	XL	AG	D	
16:06:44	BRMS	RG	1,265	1	D	XL	AG	D	
16:06:40	BRMS	RG	1,265	390	D	SQ	AG	D	
16:06:40	BRMS	RG	1,265	50	D	XC	AG	D	
16:06:39	BRMS	RG	1,265	20	D	XC	AG	D	
16:06:37	BRMS	RG	1,265	20	D	CC	AG	D	
16:06:37	BRMS	RG	1,265	1	D	XL	AG	D	
16:06:36	BRMS	RG	1,265	1	D	XL	AG	D	
16:06:36	BRMS	RG	1,265	20	D	KI	AG	D	
16:06:33	BRMS	RG	1,265	1	D	XL	AG	D	
16:06:32	BRMS	RG	1,265	6	D	YP	AG	D	
16:06:31	BRMS	RG	1,265	1	D	NI	AG	D	
16:06:31	BRMS	RG	1,265	25	D	XL	AG	D	
16:06:28	BRMS	RG	1,265	1	D	XL	AG	D	
16:06:23	BRMS	RG	1,265	5	D	YP	AG	D	
16:06:21	BRMS	RG	1,265	6	D	NI	AG	D	
16:06:20	BRMS	RG	1,265	25	D	YB	AG	D	
16:06:19	BRMS	RG	1,265	878	D	YP	AG	D	
16:06:19	BRMS	RG	1,265	24	D	YP	CC	D	
16:06:19	BRMS	RG	1,265	317	D	YP	CC	D	
16:06:19	BRMS	RG	1,265	8	D	XL	CC	D	
16:06:19	BRMS	RG	1,265	20	D	XL	CC	D	
16:06:18	BRMS	RG	1,265	50	D	PD	CC	D	
16:06:18	BRMS	RG	1,265	2	D	YP	CC	D	
16:06:16	BRMS	RG	1,265	1	D	XA	CC	D	
16:06:16	BRMS	RG	1,265	50	D	YP	CC	D	
16:06:15	BRMS	RG	1,265	3	D	XC	CC	D	
16:06:13	BRMS	RG	1,265	50	D	PD	CC	D	
16:06:08	BRMS	RG	1,265	2	D	XL	CC	D	
16:06:08	BRMS	RG	1,265	20	D	ZP	CC	D	
16:06:07	BRMS	RG	1,265	7	D	XL	CC	D	
16:06:07	BRMS	RG	1,265	1	D	XL	CC	D	
16:06:07	BRMS	RG	1,265	100	D	CC	CC	D	
16:06:05	BRMS	RG	1,265	269	D	XL	CC	D	
16:06:05	BRMS	RG	1,265	1	D	XL	XC	D	
16:06:05	BRMS	RG	1,265	130	D	XL	YP	D	
16:06:05	BRMS	RG	1,265	170	D	XL	YP	D	
16:06:05	BRMS	RG	1,265	11	D	XL	XC	D	
16:06:05	BRMS	RG	1,265	87	D	XL	LG	D	
16:06:03	BRMS	RG	1,265	2	D	XL	LG	D	
16:06:01	BRMS	RG	1,265	167	D	NI	LG	D	
16:06:00	BRMS	RG	1,265	4	D	XL	LG	D	
16:06:00	BRMS	RG	1,265	5	D	XL	LG	D	
16:05:57	BRMS	RG	1,265	1	D	BQ	LG	D	
16:05:57	BRMS	RG	1,265	1,000	D	PD	LG	D	
16:05:54	BRMS	RG	1,265	3,634	D	YP	LG	D	
16:05:54	BRMS	RG	1,265	100	D	YP	YP	D	
16:05:54	BRMS	RG	1,265	250	D	YP	CC	D	
16:05:54	BRMS	RG	1,265	160	D	YP	YP	D	
16:05:54	BRMS	RG	1,265	1	D	YP	PD	D	
16:05:54	BRMS	RG	1,265	2,000	D	YP	YP	D	
16:05:54	BRMS	RG	1,265	30	D	YP	CC	D	
16:05:54	BRMS	RG	1,265	2	D	YP	YP	D	
16:05:54	BRMS	RG	1,265	500	D	YP	PD	D	
16:05:54	BRMS	RG	1,265	50	D	YP	HP	D	
16:05:54	BRMS	RG	1,265	50	D	YP	CC	D	
16:05:54	BRMS	RG	1,265	30	D	YP	AZ	D	
16:05:54	BRMS	RG	1,265	20	D	YP	MG	D	
16:05:54	BRMS	RG	1,265	5	D	YP	NI	D	
16:05:54	BRMS	RG	1,265	2	D	YP	OD	D	
16:05:54	BRMS	RG	1,265	2	D	YP	XC	D	
16:05:54	BRMS	RG	1,265	10	D	YP	NI	D	
16:05:54	BRMS	RG	1,265	10	D	YP	XL	D	
16:05:54	BRMS	RG	1,265	130	D	YP	SQ	D	
16:05:54	BRMS	RG	1,265	10	D	YP	NI	D	
16:05:54	BRMS	RG	1,265	3,000	D	YP	SQ	D	
16:05:54	BRMS	RG	1,265	4	D	YP	SQ	D	
16:05:54	BRMS	RG	1,265	25	D	KK	SQ	D	
16:05:53	BRMS	RG	1,265	2	D	EP	SQ	D	
16:05:52	BRMS	RG	1,265	100	D	XL	SQ	D	
16:05:50	BRMS	RG	1,265	1	D	YP	SQ	D	
16:05:49	BRMS	RG	1,265	5	D	CC	SQ	D	
16:05:49	BRMS	RG	1,265	63	D	SQ	SQ	D	
16:05:49	BRMS	RG	1,265	437	D	SQ	PD	D	
16:05:46	BRMS	RG	1,265	5	D	PD	PD	D	
16:05:38	BRMS	RG	1,265	25	D	OD	PD	D	
16:05:37	BRMS	RG	1,265	5	D	PD	PD	D	
16:05:35	BRMS	RG	1,265	2	D	PD	PD	D	
16:05:33	BRMS	RG	1,265	1	D	YP	PD	D	
16:05:30	BRMS	RG	1,265	1	D	YP	PD	D	
16:05:26	BRMS	RG	1,265	500	D	OD	PD	D	
16:05:24	BRMS	RG	1,265	10	D	AZ	PD	D	
16:05:23	BRMS	RG	1,265	2	D	XL	PD	D	
16:05:19	BRMS	RG	1,265	161	D	XL	PD	D	
16:05:18	BRMS	RG	1,265	181	D	YP	PD	D	
16:05:18	BRMS	RG	1,265	172	D	YP	CP	D	
16:05:14	BRMS	RG	1,265	2	D	XC	CP	D	
16:05:14	BRMS	RG	1,265	50	D	EP	CP	D	
16:05:10	BRMS	RG	1,265	70	D	XL	CP	D	
16:05:10	BRMS	RG	1,265	75	D	AT	CP	D	
16:05:09	BRMS	RG	1,265	5	D	XL	CP	D	
16:05:08	BRMS	RG	1,265	23	D	YU	CP	D	
16:05:08	BRMS	RG	1,265	50	D	PD	CP	D	
16:05:02	BRMS	RG	1,265	500	D	CC	CP	D	
16:05:01	BRMS	RG	1,265	50	D	PD	CP	D	
16:05:01	BRMS	RG	1,265	2	D	XL	CP	D	
16:05:01	BRMS	RG	1,265	20	D	XL	CP	D	
16:05:00	BRMS	RG	1,265	3	D	XL	CP	D	
16:04:58	BRMS	RG	1,265	555	D	XL	CP	D	
16:04:57	BRMS	RG	1,265	16	D	XL	CP	D	
16:04:56	BRMS	RG	1,265	300	D	OD	CP	D	
16:04:56	BRMS	RG	1,265	4	D	CP	CP	D	
16:04:55	BRMS	RG	1,265	3	D	CC	CP	D	
16:04:55	BRMS	RG	1,265	1,000	D	CC	CP	D	
16:04:55	BRMS	RG	1,265	10	D	XL	CP	D	
16:04:51	BRMS	RG	1,265	200	D	YP	CP	D	
16:04:50	BRMS	RG	1,265	50	D	PD	CP	D	
16:04:49	BRMS	RG	1,265	5	D	YP	CP	D	
16:04:49	BRMS	RG	1,265	50	D	DX	CP	D	
16:04:46	BRMS	RG	1,265	8	D	SQ	CP	D	
16:04:45	BRMS	RG	1,265	2	D	CP	CP	D	
16:04:44	BRMS	RG	1,265	2	D	CP	CP	D	
16:04:42	BRMS	RG	1,265	10	D	XL	CP	D	
16:04:38	BRMS	RG	1,265	75	D	YP	CP	D	
16:04:38	BRMS	RG	1,265	50	D	CP	CP	D	
16:04:32	BRMS	RG	1,265	1	D	XL	CP	D	
16:04:32	BRMS	RG	1,265	2	D	PD	CP	D	
16:04:31	BRMS	RG	1,265	5	D	YP	CP	D	
16:04:31	BRMS	RG	1,265	100	D	CC	CP	D	
16:04:30	BRMS	RG	1,265	25	D	EP	CP	D	
16:04:30	BRMS	RG	1,265	5	D	XL	CP	D	
16:04:27	BRMS	RG	1,265	15	D	NI	CP	D	
16:04:23	BRMS	RG	1,265	1	D	NI	CP	D	
16:04:22	BRMS	RG	1,265	12	D	CP	CP	D	
16:04:21	BRMS	RG	1,265	1	D	XL	CP	D	
16:04:19	BRMS	RG	1,265	12	D	YP	CP	D	
16:04:19	BRMS	RG	1,265	100	D	XL	CP	D	
16:04:19	BRMS	RG	1,265	1	D	XC	CP	D	
16:04:18	BRMS	RG	1,265	159	D	XL	CP	D	
16:04:16	BRMS	RG	1,265	2	D	PD	CP	D	
16:04:15	BRMS	RG	1,265	1	D	XC	CP	D	
16:04:14	BRMS	RG	1,265	163	D	XL	CP	D	
16:04:14	BRMS	RG	1,265	90	D	PD	CP	D	
16:04:11	BRMS	RG	1,265	1	D	XC	CP	D	
16:04:11	BRMS	RG	1,265	5	D	XC	CP	D	
16:04:09	BRMS	RG	1,265	2	D	NI	CP	D	
16:04:08	BRMS	RG	1,265	18	D	OD	CP	D	
16:04:07	BRMS	RG	1,265	1	D	XC	CP	D	
16:04:07	BRMS	RG	1,265	2	D	XL	CP	D	
16:04:06	BRMS	RG	1,265	1	D	YP	CP	D	
16:04:05	BRMS	RG	1,265	50	D	EP	CP	D	
16:04:03	BRMS	RG	1,265	15	D	CC	CP	D	
16:03:59	BRMS	RG	1,265	50	D	XL	CP	D	
16:03:58	BRMS	RG	1,265	4	D	XC	CP	D	
16:03:58	BRMS	RG	1,265	6	D	NI	CP	D	
16:03:57	BRMS	RG	1,265	2	D	YP	CP	D	
16:03:54	BRMS	RG	1,265	3	D	PD	CP	D	
16:03:54	BRMS	RG	1,265	1	D	YP	CP	D	
16:03:53	BRMS	RG	1,265	4	D	XC	CP	D	
16:03:53	BRMS	RG	1,265	43	D	XL	CP	D	
16:03:53	BRMS	RG	1,265	25	D	ZP	CP	D	
16:03:52	BRMS	RG	1,265	100	D	YP	CP	D	
16:03:52	BRMS	RG	1,265	1	D	DH	CP	D	
16:03:51	BRMS	RG	1,265	1	D	PD	CP	D	
16:03:50	BRMS	RG	1,265	200	D	SQ	CP	D	
16:03:48	BRMS	RG	1,265	1	D	NI	CP	D	
16:03:47	BRMS	RG	1,265	7	D	XC	CP	D	
16:03:46	BRMS	RG	1,265	4	D	XL	CP	D	
16:03:46	BRMS	RG	1,265	30	D	GR	CP	D	
16:03:44	BRMS	RG	1,265	20	D	YP	CP	D	
16:03:43	BRMS	RG	1,265	10	D	XL	CP	D	
16:03:43	BRMS	RG	1,265	10	D	AZ	CP	D	
16:03:42	BRMS	RG	1,265	50	D	XL	CP	D	
16:03:41	BRMS	RG	1,265	30	D	KK	CP	D	
16:03:40	BRMS	RG	1,265	35	D	XC	CP	D	
16:03:40	BRMS	RG	1,265	25	D	XL	CP	D	
16:03:38	BRMS	RG	1,265	186	D	CC	CP	D	
16:03:38	BRMS	RG	1,265	14	D	CC	CC	D	
16:03:35	BRMS	RG	1,265	80	D	XL	CC	D	
16:03:34	BRMS	RG	1,265	5	D	XL	CC	D	
16:03:32	BRMS	RG	1,265	5	D	YP	CC	D	
16:03:32	BRMS	RG	1,265	40	D	ZP	CC	D	
16:03:32	BRMS	RG	1,265	1	D	XC	CC	D	
16:03:32	BRMS	RG	1,265	150	D	PD	CC	D	
16:03:29	BRMS	RG	1,265	1,022	D	XL	CC	D	
16:03:26	BRMS	RG	1,265	16	D	PD	CC	D	
16:03:25	BRMS	RG	1,265	25	D	PD	CC	D	
16:03:25	BRMS	RG	1,265	6	D	XL	CC	D	
16:03:24	BRMS	RG	1,265	1	D	CC	CC	D	
16:03:23	BRMS	RG	1,265	30	D	KK	CC	D	
16:03:21	BRMS	RG	1,265	15	D	XL	CC	D	
16:03:20	BRMS	RG	1,265	10	D	PD	CC	D	
16:03:19	BRMS	RG	1,265	3	D	XL	CC	D	
16:03:19	BRMS	RG	1,265	10	D	PD	CC	D	
16:03:15	BRMS	RG	1,265	50	D	KK	CC	D	
16:03:11	BRMS	RG	1,265	2	D	XL	CC	D	
16:03:10	BRMS	RG	1,265	1	D	CP	CC	D	
16:03:10	BRMS	RG	1,265	14	D	CC	CC	D	
16:03:10	BRMS	RG	1,265	86	D	CC	YP	D	
16:03:08	BRMS	RG	1,265	2	D	XL	YP	D	
16:03:08	BRMS	RG	1,265	5	D	PD	YP	D	
16:03:04	BRMS	RG	1,265	1	D	XC	XL	D	
16:03:04	BRMS	RG	1,265	7	D	XL	XL	D	
16:03:03	BRMS	RG	1,265	43	D	XC	CC	D	
16:03:03	BRMS	RG	1,265	50	D	XC	XL	D	
16:03:03	BRMS	RG	1,265	7	D	XC	IF	D	
16:03:02	BRMS	RG	1,265	12	D	CC	IF	D	
16:03:02	BRMS	RG	1,265	1	D	XC	IF	D	
16:03:01	BRMS	RG	1,265	10	D	XL	IF	D	
16:03:01	BRMS	RG	1,265	25	D	EP	IF	D	
16:02:58	BRMS	RG	1,265	70	D	AZ	IF	D	
16:02:58	BRMS	RG	1,265	250	D	KK	IF	D	
16:02:57	BRMS	RG	1,265	1	D	XL	IF	D	
16:02:54	BRMS	RG	1,265	20	D	PD	IF	D	
16:02:52	BRMS	RG	1,265	1	D	XC	IF	D	
16:02:52	BRMS	RG	1,265	5	D	PD	IF	D	
16:02:51	BRMS	RG	1,265	300	D	SQ	IF	D	
16:02:51	BRMS	RG	1,265	5	D	XL	IF	D	
16:02:50	BRMS	RG	1,265	100	D	PD	IF	D	
16:02:44	BRMS	RG	1,265	25	D	PD	IF	D	
16:02:44	BRMS	RG	1,265	130	D	KK	IF	D	
16:02:41	BRMS	RG	1,265	1	D	XL	IF	D	
16:02:41	BRMS	RG	1,265	3	D	XL	IF	D	
16:02:41	BRMS	RG	1,265	100	D	CC	IF	D	
16:02:40	BRMS	RG	1,265	2	D	XC	IF	D	
16:02:39	BRMS	RG	1,265	14	D	XL	IF	D	
16:02:39	BRMS	RG	1,265	2	D	YP	IF	D	
16:02:39	BRMS	RG	1,265	500	D	CC	IF	D	
16:02:39	BRMS	RG	1,265	2	D	CC	IF	D	
16:02:39	BRMS	RG	1,265	4	D	YP	IF	D	
16:02:39	BRMS	RG	1,265	10	D	XL	IF	D	
16:02:39	BRMS	RG	1,265	3	D	XL	IF	D	
16:02:39	BRMS	RG	1,265	2	D	YJ	IF	D	
16:02:39	BRMS	RG	1,265	3	D	XL	IF	D	
16:02:39	BRMS	RG	1,265	10	D	CC	IF	D	
16:02:39	BRMS	RG	1,265	500	D	PD	IF	D	
16:02:39	BRMS	RG	1,265	50	D	CC	IF	D	
16:02:39	BRMS	RG	1,265	50	D	NI	IF	D	
16:02:39	BRMS	RG	1,265	100	D	PD	IF	D	
16:02:39	BRMS	RG	1,265	1	D	NI	IF	D	
16:02:39	BRMS	RG	1,265	60	D	PD	IF	D	
16:02:39	BRMS	RG	1,265	2	D	AT	IF	D	
16:02:39	BRMS	RG	1,265	245	D	NI	IF	D	
16:02:39	BRMS	RG	1,265	21	D	NI	IF	D	
16:02:39	BRMS	RG	1,265	14	D	XL	IF	D	
16:02:39	BRMS	RG	1,265	66	D	CC	IF	D	
